P55957	78
Q9H1R3	78
P17655	78
Q5T0W9	78
Q9Y6E2	78
Q3ZAQ7	78
Q8NBM4	78
P43403	78
O75165	78
Q9Y2H6	78
P42025	78
Q13061	78
Q14114	78
Q16822	78
Q9H596	78
Q2TAY7	78
P49447	78
Q5T7P3	78
P15954	77
Q99933	77
Q9P0K8	77
Q96T51	77
P07199	77
P42772	77
Q15257	77
Q9UMX5	77
Q9BYR3	77
Q8WTT2	77
Q15334	77
Q8IZQ1	77
Q9Y3B2	77
P60510	77
Q9NX24	77
Q9NZQ3	77
Q07869	77
Q9UG63	77
A8MW92	77
Q14191	77
O00499	77
Q08043	77
Q15904	77
Q8NEB9	77
O14893	77
O60496	77
P28062	77
Q12923	77
O15393	77
Q6ZNA4	77
Q86WK6	77
Q53GS7	77
P05089	77
Q6XZF7	77
Q96LR5	77
Q86XK2	77
Q5HYJ3	77
Q9UII2	77
P17174	77
P49753	77
Q7L014	77
Q9NYP9	77
P20340	77
O60231	77
Q15435	77
Q16533	77
Q13439	77
Q5W0B1	77
Q3KNV8	77
Q86X76	77
Q8TD20	77
O60610	77
Q8IWZ6	77
Q9UL18	77
Q8N201	77
O60762	77
Q9NVM6	77
Q96G30	77
Q9Y5Y2	77
Q8N4H5	77
Q13043	77
O00220	77
O94842	77
Q5T9L3	77
P05549	76
Q9NV66	76
Q9NWV8	76
Q9P275	76
Q02297	76
Q8NHQ8	76
Q01523	76
Q14155	76
P02549	76
P13805	76
Q92882	76
Q9NRG0	76
Q9UKJ3	76
P62166	76
Q92783	76
P49137	76
Q8WVT3	76
O15511	76
O60636	76
Q8NHM5	76
Q9UBF6	76
P00390	76
Q9NX14	76
Q96BR5	76
Q14511	76
Q9H165	76
Q15906	76
Q9UJX3	76
Q969T9	76
Q9UI10	76
P53803	76
Q7Z3I7	76
Q9UI26	76
Q9NX36	76
Q14129	76
Q15170	76
Q96PV4	76
Q9H269	76
O60883	76
Q96P20	76
Q9Y2T1	76
Q8WTV0	76
P26678	76
P16885	76
Q9NWB1	76
Q9BTE3	76
P02686	76
Q96TA1	76
B2RUZ4	76
Q5SWW7	76
Q5PSV4	76
Q8WTW4	76
Q9H8E8	76
P43119	76
O15499	76
O95248	76
Q8IYK4	76
Q9UIA9	76
Q15034	76
P49588	76
Q6NXE6	76
Q5M775	76
Q6S8J3	76
O60939	76
Q9Y6D5	76
Q9NVC3	76
Q9Y5U2	76
O95210	76
A8MZ59	76
Q9HA82	76
Q5T5A8	75
P23381	75
P28749	75
O15516	75
P52739	75
P15173	75
A8K0Z3	75
Q7Z5A8	75
Q9ULG6	75
P54198	75
Q969V5	75
Q3SY46	75
Q8IVM8	75
P08133	75
Q9Y3A4	75
Q9NUL3	75
Q14657	75
Q8WWV3	75
Q24JP5	75
O75368	75
Q9P1Y5	75
Q5TA45	75
Q9Y6W6	75
Q8NFC6	75
O75525	75
P32970	75
Q9BQ24	75
Q9GZV8	75
Q96HR8	75
Q15633	75
P07339	75
Q9UHV7	75
Q9UKY1	75
Q8NA72	75
O60292	75
Q15555	75
Q6PJT7	75
Q5TAQ9	75
Q8IZD4	75
Q9Y2R5	75
Q9NRW1	75
P04278	75
Q8WW34	75
Q8NFB2	75
Q9BST9	75
Q9UNI6	75
Q7L5Y9	75
Q00796	75
Q8IZL8	75
Q9BZV1	75
Q9GZL7	75
P14598	75
P10620	75
Q96RQ3	75
P16144	75
Q8NFH5	75
O00585	75
P61011	75
Q9Y279	75
O43847	75
Q9BQE5	75
Q8NFV4	75
P28290	74
O60503	74
Q14738	74
Q92547	74
Q9BWH2	74
Q9Y450	74
Q9H6L4	74
Q9UGM1	74
P62942	74
Q5SY16	74
Q9UHD1	74
Q8N9T8	74
Q8ND24	74
Q9NS68	74
Q9Y2S0	74
Q53F19	74
Q6ZW31	74
Q6AZZ1	74
Q401N2	74
O75052	74
P31944	74
P78316	74
Q96PN8	74
P35558	74
Q9H6Z4	74
Q96CS7	74
Q6ZRY4	74
Q15003	74
P49591	74
Q9BZR9	74
O15381	74
Q15056	74
Q96RL7	74
P59990	74
Q76FK4	74
Q96M89	74
Q9HB19	74
Q96JG6	74
P22460	74
Q5FBB7	74
Q9H2M9	74
Q13286	74
Q69YQ0	74
Q96J84	74
Q5SZD1	74
P56134	74
Q86YC2	74
Q96JB2	74
Q01518	74
Q6VN20	74
Q16555	74
P40424	74
Q6PL24	74
Q9ULF5	74
Q9UKE5	74
Q9Y5Q6	74
Q70CQ3	74
O75146	74
Q9NXB0	73
Q9UBD5	73
Q99426	73
O15031	73
Q8IVS8	73
Q9BV94	73
Q14004	73
O14646	73
P78346	73
Q9P2K6	73
Q9P0U4	73
Q12996	73
Q02487	73
Q99627	73
Q96GA3	73
Q92796	73
Q96K80	73
P11532	73
O14640	73
Q96JM3	73
Q8IVF2	73
O94903	73
Q15819	73
P61960	73
Q92529	73
Q16610	73
P23193	73
Q9UPT5	73
A0JLT2	73
P35869	73
P26639	73
P49589	73
Q86U42	73
O75569	73
O75909	73
Q9C0H5	73
Q9H0A8	73
P43631|P43628	73
Q9NUL5	73
O14617	73
O00154	73
P49902	73
Q9UL46	73
Q9Y446	73
P23921	73
Q9NUP9	73
Q8NB12	73
Q9NP64	73
P43353	73
Q13515	73
Q8WXF0	73
P50851	73
Q5JRX3	73
Q9NZJ0	73
Q9NVV5	73
Q15517	73
O75477	73
Q05586	73
P50579	73
Q86T13	73
P30520	73
P54707	73
Q86Z23	73
P18850	73
P56282	72
Q9P2R6	72
Q9BXW4	72
Q96LR4	72
O00358	72
Q96RR1	72
Q96LI5	72
Q99697	72
Q5JVS0	72
Q8WX93	72
Q9BZS1	72
Q86YM7	72
Q96KN7	72
Q16799	72
Q96AQ6	72
Q96L73	72
Q7Z3B3	72
Q99666	72
Q6SPF0	72
O95249	72
Q969S0	72
O15258	72
Q9C0C4	72
O76015	72
Q96C00	72
Q9NZ32	72
O14524	72
P15121	72
Q9BTV4	72
Q9UKZ1	72
Q9Y6M4	72
Q9NP50	72
O75312	72
Q6XPS3	72
O60308	72
Q9H3K2	72
Q96BD5	72
Q9ULV8	72
O75496	72
P11172	72
O75521	72
Q9NWH9	72
Q8NA54	72
Q9H410	72
Q92995	72
Q14692	72
Q9BPX3	72
Q9HCC0	72
Q8IXM6	72
Q9HA77	72
Q5T653	72
Q86UK5	72
Q8IXM2	72
P11166	72
Q13769	72
O75081	72
Q9H0W8	72
P13500	72
O14773	72
P09543	72
Q99640	72
Q9Y5U9	72
Q5TA78	72
Q15070	72
Q6UX41	72
Q9HC38	72
P54277	72
P01562	72
Q8NEE6	71
Q96HW7	71
P30281	71
P49356	71
O60711	71
Q66PJ3	71
P55198	71
Q9BT25	71
O43719	71
Q86WJ1	71
Q9NWK9	71
P08648	71
Q6I9Y2	71
Q5T2W1	71
Q8N9R8	71
O75170	71
Q6L8G8	71
P51813	71
Q96NC0	71
Q8IYA8	71
P25311	71
Q96II8	71
P11464	71
Q9UHW5	71
O43255	71
P30291	71
Q6PML9	71
Q9UKS6	71
Q9NXR8	71
Q5VU13	71
Q96IZ0	71
Q14156	71
Q8IYR0	71
P36543	71
Q7L590	71
Q9H4L5	71
O75122	71
Q8N878	71
Q93084	71
Q5TCX8	71
B2RXF5	71
Q9BZL3	71
Q86Y56	71
Q96GC5	71
Q9NTG7	71
Q7Z5V6	71
Q6QNY1	71
Q9UBP4	71
O00469	71
Q9H6X2	71
Q96RG2	71
Q6PL45	71
O00444	71
Q8NDI1	71
Q15043	71
Q9BSC4	71
Q3LI70	71
Q9GZR2	71
Q13228	71
P02788	71
Q9UHC1	71
Q9Y3C1	71
Q92673	71
Q8N4Q1	71
P54315	71
Q15382	71
Q9UK22	71
O14625	71
Q9H4A6	71
Q32P51	71
P51692	71
Q96MV8	71
Q14651	71
P08572	71
P26715	71
P21589	71
P98172	71
Q8IX01	71
P49419	71
Q9UFC0	71
Q15024	70
P78364	70
Q8N5F7	70
O14656	70
P24522	70
P35711	70
P32780	70
Q9Y276	70
Q8TF50	70
P10828	70
P35080	70
P48552	70
Q5T200	70
Q9UJU6	70
Q658P3	70
P02766	70
Q13308	70
P24588	70
Q6Q0C0	70
P50876	70
P78324	70
P05423	70
Q9UNL4	70
P12081	70
O94868	70
O15194	70
P48061	70
Q15067	70
Q8NI22	70
P04179	70
Q5TA76	70
Q0VG06	70
P09601	70
O43896	70
Q9Y4W2	70
P19544	70
Q96D46	70
Q9UN37	70
Q9UP95	70
Q9BT67	70
Q9BQ04	70
Q9UBK2	70
O43432	70
P28065	70
Q6P597	70
Q86WV6	70
Q9BUV8	70
Q6PJI9	70
Q13505	70
Q6PI77	70
O43829	70
P54764	70
Q9H0B6	70
Q9NUD5	70
Q16254	70
Q86SJ6	70
Q9NY97	70
O00178	70
P16298	70
Q5T753	70
Q9H857	70
Q8N6T3	70
Q9BTT0	70
O43674	70
Q9ULP0	70
P41181	70
P27482	69
Q8WVD3	69
P61626	69
Q9NY27	69
P25686	69
O00566	69
O95905	69
Q9BW92	69
P46736	69
Q13541	69
P35749	69
P51946	69
Q9UKF6	69
Q9UBK9	69
P51159	69
Q9BZI7	69
Q9BTD8	69
O75360	69
Q9BX66	69
P20309	69
O75607	69
Q5VZL5	69
Q9P2K5	69
Q9NVA2	69
P40425	69
Q9BV38	69
Q9UNF0	69
Q562F6	69
Q9Y4G8	69
P78417	69
O60518	69
Q9NRG4	69
P55055	69
O95715	69
Q92608	69
P04259	69
Q86SE5	69
Q9Y4C2	69
Q86X02	69
Q13426	69
O75438	69
Q15269	69
O75581	69
Q71F23	69
Q9NQZ8	69
P07602	69
Q96S82	69
O60306	69
Q9Y2X0	69
Q8N6R1	69
P58546	69
Q96SK2	69
P25942	69
Q9HAQ2	69
P52655	69
Q9UJV9	69
Q8WU90	69
P11686	69
P16473	69
Q9Y6I3	69
Q7RTV0	69
P11836	69
Q8NHX9	69
P02808	69
Q9BXS6	69
A1KXE4	69
P15692	69
P46977	69
Q99549	69
P32971	69
Q6P1L8	69
P78334	69
Q9Y2P8	69
Q9P0U3	69
Q9BRT9	68
Q9UGL9	68
O75529	68
Q13416	68
P62508	68
O00330	68
Q8TDD5	68
P14921	68
Q9BYW2	68
O75344	68
P52789	68
Q8NF91	68
P30626	68
Q9NUG6	68
Q5T5P2	68
Q13563	68
P40199	68
Q8WU20	68
Q8NCB2	68
P31151	68
Q96SB3	68
Q86YZ3	68
O00268	68
Q14166	68
Q9UM73	68
Q14344	68
Q8WUB8	68
Q8IZ69	68
Q16656	68
Q9H270	68
Q14165	68
Q9H7B4	68
Q96M29	68
Q9UIJ7	68
Q9UBL6	68
Q8TBE0	68
Q969L2	68
Q12756	68
Q16617	68
P04155	68
Q15466	68
O00762	68
Q96L34	68
Q00653	68
Q96DF8	68
Q9NR22	68
Q9NRG9	68
O14950	68
Q96IX5	68
Q14118	68
A4D1S0	68
P16520	68
P23229	68
Q8N5V2	68
Q9H5I1	68
Q9BSR8	68
Q969Q0	68
P06730	68
Q96KA5	68
Q9BXY0	68
Q71SY5	68
Q6DKI1	68
Q5T440	68
Q5T1C6	68
Q56VL3	68
Q16658	68
Q9P253	68
Q9Y2Z4	68
O94864	68
Q8TC12	68
P21709	68
O95707	68
P48553	68
Q9UHR4	68
Q6P1N0	68
Q9UBC2	68
P42226	68
P62079	68
O60346	68
P06737	68
Q13642	68
Q13829	68
Q9UHA4	68
Q8NFG4	68
Q96EY8	68
O14732	68
Q5TEU4	68
Q86SE9	68
Q96L08	67
O60336	67
Q12974	67
P22830	67
Q08830	67
Q5SNT2	67
P21731	67
Q7Z569	67
Q8TDW7	67
P08138	67
O94964	67
Q969V3	67
Q08999	67
Q92530	67
Q96S53	67
Q9Y572	67
Q9HBM6	67
Q12929	67
Q96A37	67
Q8TCT9	67
Q9UII4	67
Q9UKA2	67
Q8N7C3	67
Q5RKV6	67
Q9P2H0	67
Q8N8S7	67
P41220	67
Q8WUZ0	67
Q9Y3R0	67
P14854	67
P01127	67
P50995	67
Q9UH92	67
Q9Y375	67
Q9P296	67
Q7Z5B4	67
Q9Y4R8	67
Q96BI3	67
Q86XX4	67
Q9H2G4	67
P02538	67
Q9NRY5	67
Q6PGP7	67
P16444	67
Q9P0I2	67
P58340	67
P24468	67
Q9HCS7	67
P48723	67
P49903	67
O75575	67
Q9ULZ3	67
Q9Y2R0	67
Q7Z7F7	67
O14733	67
P19022	67
Q9C0D3	67
Q03721	67
P01011	67
P52756	67
O43541	67
Q8N6Y1	67
Q8NBB4	67
Q9Y228	67
Q96RU2	67
O60741	67
Q9BTW9	67
Q9BT73	67
P51570	67
Q6ZMH5	67
P20853	67
P45985	66
P55316	66
Q8IYD8	66
Q9Y2Y4	66
Q5QJE6	66
P11234	66
P05129	66
Q9UHR5	66
Q92858	66
Q5MJ10	66
Q13887	66
P50213	66
Q6YN16	66
P28702	66
P29323	66
P19237	66
Q9H3G5	66
Q70CQ2	66
Q8WVM7	66
Q9ULW0	66
O43747	66
O95498	66
Q08188	66
Q8IY21	66
O75832	66
Q9NQT5	66
Q9HCU9	66
Q14289	66
P06401	66
Q5T4F4	66
Q9Y6K1	66
Q9UM82	66
Q9NVU0	66
Q4G0F5	66
P35270	66
P63218	66
Q99550	66
O14526	66
Q9BUL8	66
P10073	66
Q9UN71	66
Q9BPU9	66
Q08050	66
O00124	66
Q7Z4S6	66
Q9Y3D5	66
Q9NWQ9	66
O95677	66
Q7Z3U7	66
Q15018	66
Q9NZD1	66
O95801	66
Q9BZQ6	66
Q6UWQ5	66
Q9NRR6	66
O75503	66
Q9NX20	66
P16152	66
Q05D32	66
Q9H244	66
Q9H223	66
Q9BSD7	66
Q13472	66
Q9NP61	66
Q9UHQ9	66
P61764	66
Q16352	66
Q8IYW5	66
Q9HCN8	66
P43631	66
P28562	66
Q8NHP6	66
Q96MY7	66
P15408	65
Q05D60	65
Q9NSV4	65
Q13415	65
O43929	65
Q96QR8	65
Q9P0B6	65
Q03933	65
P36021	65
Q96JN8	65
Q6UX40	65
P11908	65
Q86Y26	65
Q9H9E3	65
Q9Y252	65
Q9ULV0	65
Q14525	65
Q9BRK0	65
O60488	65
Q02078	65
O43521	65
Q9GZT9	65
Q8IY92	65
Q99759	65
P0C7P0	65
Q9BRU9	65
Q8TB72	65
P21283	65
P60329	65
Q8N715	65
Q4J6C6	65
Q6RI45	65
Q6ZMQ8	65
Q9UGP5	65
Q9BW85	65
P54577	65
P54289	65
Q9NRF9	65
Q6P4R8	65
Q8WYQ3	65
P55273	65
Q5T6S3	65
P46059	65
Q9NWH2	65
Q9UL42	65
P10827	65
Q15326	65
Q9Y508	65
P37235	65
P01160	65
P36871	65
O00501	65
Q00005	65
Q8NEZ4	65
A2RRP1	65
Q86X83	65
Q9BU79	65
P51003	65
P29033	65
P13747	65
Q8TEL6	65
Q9NX70	65
Q8IZ21	65
Q5VWQ8	65
Q7L804	65
Q9H2X6	65
Q13393	65
Q8TC07	65
Q149N8	65
Q8TBF4	65
Q8NB46	65
Q5TGZ0	65
Q9NP72	65
Q02224	65
Q9BY50	65
O43633	65
Q701N4	65
Q12798	65
Q6NXT4	64
Q13685	64
Q9UQR1	64
Q13671	64
Q9Y657	64
Q9Y4Y9	64
P05165	64
P42338	64
Q16829	64
P51153	64
Q9Y6D0	64
Q9BRJ6	64
Q8IX03	64
Q9UGY1	64
Q7Z401	64
Q9Y5Z7	64
Q9H9F9	64
Q8NC56	64
P60006	64
Q96SY0	64
P13385	64
Q9NWD8	64
P12035	64
Q9Y216	64
Q5VUA4	64
P12109	64
Q6L8G4	64
O94817	64
P28324	64
Q9Y448	64
Q9H0R3	64
Q9NWX5	64
Q96GM8	64
Q9Y6M5	64
O43164	64
P01903	64
P43358	64
Q9HC07	64
Q96JJ7	64
Q9NZL9	64
P49750	64
Q7Z4V0	64
Q9P1U0	64
Q9Y3A5	64
Q0JRZ9	64
Q08170	64
Q9Y221	64
Q9NR45	64
Q96FV3	64
P63098	64
Q9Y291	64
P55211	64
Q9Y4P8	64
Q1MSJ5	64
Q9H6R7	64
Q8WWY8	64
P13727	64
Q8NBN7	64
Q7L1Q6	64
Q96CX2	64
O60343	64
Q92545	64
Q99880	64
P30301	64
Q14554	64
P28838	64
Q08554	64
P35548	64
O60512	64
P15260	64
Q8WVP7	64
Q9NSY1	64
Q14517	64
P02652	64
Q9P0J1	64
Q9UNA1	64
P54852	64
Q9H2X0	63
Q86U70	63
Q99717	63
O95299	63
Q96KP4	63
O60291	63
Q9Y6X2	63
O43900	63
O94875	63
Q9NQZ2	63
Q9H0B3	63
Q9HAD4	63
Q9NTK5	63
Q9UNX4	63
Q9Y3D2	63
Q9BRR8	63
P54760	63
P52888	63
Q15561	63
O95391	63
Q14D33	63
Q8NFJ9	63
O95861	63
O95999	63
Q9UJX4	63
Q9NXH9	63
Q9BS16	63
O75935	63
Q9Y575	63
P22607	63
P04818	63
Q96S44	63
Q7L5A3	63
Q5T752	63
Q9NRJ3	63
Q9P0S3	63
Q5T5B0	63
O43462	63
P04201	63
Q3KQV3	63
P42695	63
Q8N442	63
Q96FZ5	63
P07306	63
Q13206	63
Q9H8M2	63
P43005	63
Q9HCJ2	63
Q9H1E5	63
O75084	63
Q9UBE8	63
Q9BSB4	63
Q9H8S9	63
Q9UHV2	63
O43818	63
Q9NW64	63
Q9Y6A1	63
Q99828	63
Q7Z4V5	63
Q99567	63
Q5TBB1	63
P13489	63
P49146	63
Q7Z5L9	63
P29466	63
O95466	63
O43292	63
Q96LT7	63
Q96DZ7	63
P12314	63
Q9H400	63
Q9BY41	63
Q14181	63
Q9Y337	63
Q8IUZ0	63
Q5D862	63
Q68D85	63
P40967	63
Q8WVJ2	63
O00291	63
Q969N2	63
Q53HI1	63
Q9UBM8	63
Q9BVL2	63
Q7Z698	63
Q04771	62
Q86TG7	62
P23769	62
Q9Y217	62
P56182	62
Q13352	62
Q9NZN5	62
Q9NP94	62
Q6ZSS7	62
P51679	62
P61769	62
P13637	62
P13929	62
Q9Y2W2	62
Q9C035	62
Q9BS40	62
P00540	62
A6NK89	62
Q9UNY5	62
Q6PIU2	62
Q9Y247	62
Q8WWB7	62
O14981	62
Q6ZRS2	62
Q86YQ8	62
Q9UBV8	62
Q9H2H8	62
Q96QB1	62
Q9UJY4	62
Q9H9A5	62
Q92759	62
Q14689	62
Q86XK7	62
Q8N8Y5	62
Q9UFG5	62
Q9BYR2	62
Q3YEC7	62
Q9UQ90	62
Q8IWJ2	62
Q86TJ2	62
Q14558	62
Q9ULA0	62
Q7Z5J4	62
Q71UI9	62
Q96EK4	62
P36896	62
Q9BSG1	62
O60245	62
Q9BWJ5	62
Q03518	62
P32929	62
Q9UF47	62
Q9HCK5	62
P48960	62
Q08752	62
Q96H96	62
Q5VSL9	62
Q96HJ5	62
Q9P2N5	62
Q99856	62
Q14571	62
Q86T26	62
P30793	62
P11216	62
P43657	62
P80303	62
Q92979	62
Q96ER3	62
Q9BYV9	62
Q9Y4B4	62
Q6ZT21	62
Q9HAN9	62
P30085	62
Q15696	62
Q15646	61
Q8NB25	61
Q6ZNE5	61
Q9P0S9	61
P07942	61
Q9NPD8	61
P20585	61
P17024	61
Q9Y2M0	61
P54278	61
Q9H8H0	61
Q13614	61
Q8N138	61
Q9BXN2	61
Q8IW75	61
P13995	61
O43324	61
P55268	61
Q9UPS6	61
P56539	61
Q5VV41	61
O75815	61
P34896	61
Q8TAB5	61
Q01826	61
Q5T8P6	61
O75554	61
Q96H20	61
P06899	61
Q9Y6W5	61
P16278	61
Q0ZGT2	61
Q9NS56	61
P61923	61
Q96KP1	61
Q5VVQ6	61
P11215	61
Q9BY32	61
Q9HAF1	61
Q8TBZ3	61
O43715	61
Q9Y281	61
Q9BVC4	61
P26447	61
Q9UPS8	61
Q9Y5A6	61
Q9UN42	61
Q16864	61
Q96H86	61
Q12774	61
P00492	61
O15519	61
Q9NY65	61
Q96KG9	61
Q8WUX9	61
Q9NR46	61
Q8N5M4	61
Q9NXR1	61
Q66K89	61
Q6PI78	61
Q9BXJ9	61
Q9H993	61
P54829	61
Q9BVX2	61
Q86UE8	61
Q9H074	61
P53680	61
Q8N2M4	61
Q6NSJ2	61
O75157	61
P13987	61
Q92835	61
P43490	61
Q9NRJ7	61
Q96D71	61
Q9UL03	61
P47992	61
O15091	61
P35408	61
Q96FT7	61
Q8N1G0	61
Q96FN4	61
Q9NXV6	61
O43813	61
P21549	61
Q96D05	61
P49354	60
Q3B7T1	60
P02671	60
A1L0T0	60
Q15464	60
Q9NP97	60
P00738	60
Q4ZIN3	60
Q9BXJ8	60
Q9UJA5	60
O15165	60
O75444	60
Q8IZA0	60
Q9UGN5	60
P09038	60
Q9UI08	60
P49006	60
Q8NC60	60
A2A3K4	60
Q6P3X3	60
P40189	60
Q9UMS0	60
Q96T58	60
Q8IXH7	60
Q9H501	60
O75683	60
Q9HB21	60
Q86XT4	60
Q96QT4	60
O60784	60
O15020	60
Q9UI12	60
Q9UEG4	60
Q92733	60
Q9Y5Y0	60
Q8NFD5	60
Q8WUQ7	60
P01037	60
Q08AG7	60
Q9NP79	60
Q7Z333	60
Q8TDS5	60
Q9NRN7	60
Q969U6	60
Q9BRR6	60
Q8NEU8	60
Q96HH6	60
O95544	60
O95167	60
Q9HCD5	60
Q9BUY5	60
Q9Y4B5	60
Q96LM6	60
Q9Y6J9	60
Q9ULV5	60
Q7Z4Q2	60
Q96SL4	60
Q9H814	60
Q9HB75	60
P41597	60
Q14119	60
Q6UWB1	60
Q5VWQ0	60
Q12907	60
Q86UV5	60
O95865	60
Q15155	60
Q96Q83	60
Q8NHS0	60
P36382	60
Q8NEM7	60
P07996	60
P05121	60
Q9GZZ8	60
Q8NI35	60
Q8TC44	60
Q9UPQ4	60
Q9NRX1	60
P60604	60
P11047	60
Q8ND83	60
P04080	60
P10768	60
Q9BY78	60
Q8NF37	60
Q8NFW8	60
P54687	60
Q9H7S9	60
Q96C19	60
Q9Y287	60
P32320	60
Q9UPR3	60
O60907	60
A2RU67	60
P10253	60
P21453	60
Q9UDV6	60
Q96AE7	60
Q9Y2K7	60
Q5T447	60
Q9NV12	60
Q6NW34	60
Q9Y5H8	60
O75879	60
Q9ULW2	60
Q68CZ6	60
Q9HD45	59
Q9BWU0	59
O43913	59
O75153	59
P02792	59
Q9H6L2	59
O75582	59
P48029	59
Q9H6J7	59
Q02446	59
Q9NP31	59
Q02818	59
P61020	59
Q96QT6	59
Q6IE81	59
Q9P2D1	59
Q9P031	59
P04198	59
Q9H7X3	59
P18074	59
Q96RK4	59
Q9BWF2	59
Q9UBF2	59
Q14061	59
Q05329	59
Q12972	59
Q8WX92	59
Q92870	59
Q15527	59
Q8NBT2	59
Q8N0Z6	59
Q9Y2H9	59
Q9H6D7	59
Q9P0W2	59
Q96K19	59
Q9BPX5	59
Q9UKI8	59
Q9BW66	59
P00505	59
Q9UJX0	59
P29016	59
O75663	59
Q9H4E7	59
Q4G0W2	59
Q6ZPD8	59
Q16851	59
Q9NRZ7	59
P24666	59
Q8IYX7	59
Q9H211	59
Q8WYA0	59
Q96FJ0	59
Q9NV31	59
Q9C026	59
Q9H0L4	59
Q9NYL2	59
Q8WW01	59
Q15532	59
Q9GZY0	59
Q9NQX5	59
Q92558	59
P0C862	59
Q9BWW4	59
Q9BT09	59
Q53H82	59
Q9UBH6	59
Q9H9L4	59
Q4G0A6	59
Q9H7F0	59
A0AVF1	59
O95490	59
Q8NCN5	59
Q16720	59
Q9Y6I4	59
O75486	59
Q5T2T1	59
Q8IZU1	59
Q9H3P2	59
Q96ST2	59
Q9GZZ1	59
P00747	59
P13349	59
P15291	59
Q9HBI0	59
Q6YHK3	59
Q9Y5I2	59
O75717	59
P22059	58
Q9Y2D5	58
Q12948	58
P35900	58
Q8NHQ9	58
Q05048	58
Q92985	58
P23025	58
Q9C004	58
Q12913	58
O75152	58
P09884	58
Q01546	58
Q9UK32	58
Q96KS9	58
P51452	58
Q8IU60	58
Q9Y606	58
Q9H147	58
Q86U38	58
Q96HH9	58
Q8WWY6	58
Q99504	58
Q8IUB9	58
O60812	58
Q9UKV0	58
O76041	58
Q9NVU7	58
P78395	58
Q7Z4F1	58
O60238	58
Q9HD42	58
Q92630	58
Q6BDS2	58
P19634	58
Q5TA77	58
Q8TDV0	58
P01912|P01911|Q29974	58
Q9Y3B9	58
Q14749	58
O95980	58
Q13951	58
Q8IYS2	58
O43617	58
Q6P1M0	58
Q96AT1	58
Q9UK73	58
Q9NWW5	58
P23469	58
O60673	58
Q05923	58
Q05707	58
Q9HC44	58
P62495	58
Q13133	58
Q13268	58
Q9NRY6	58
P01036	58
Q03111	58
Q96KK5	58
Q5T6C5	58
Q9NZZ3	58
Q9NQX6	58
O15481	58
Q9NVJ2	58
P58418	58
Q9BZ76	58
Q96FA3	58
Q96DH6	58
Q8N912	58
P78385	58
P25103	58
Q9BQS8	58
P08253	58
Q92851	58
Q2TAL6	58
Q9P086	58
Q6PI48	58
P47813	58
Q9UPQ0	58
O75822	58
Q5TA82	58
Q5VX71	58
Q9H0P0	58
Q6PEY0	58
P10114	58
Q9Y237	58
Q9UGU0	58
Q13202	58
P84157	58
Q5T700	58
O95406	58
Q6PJG9	58
Q9NYF3	58
Q13496	58
O95476	58
Q7L2Z9	58
Q9NX08	58
Q0VAQ4	58
P78382	58
Q8IW45	58
P31327	57
Q8TBC3	57
Q9H6F5	57
Q15642	57
P02452	57
Q16850	57
Q5RI15	57
Q8NF99	57
P09471	57
Q02548	57
P02741	57
Q15116	57
Q04727	57
Q53FP2	57
P07204	57
Q9UHP3	57
Q709C8	57
Q9H334	57
P49638	57
Q32MZ4	57
Q3KP66	57
Q00577	57
Q9BV40	57
Q9Y2W7	57
P07476	57
Q7Z4W2	57
Q9NZR1	57
Q01484	57
P23511	57
Q9NWF9	57
Q5HYK3	57
Q99417	57
Q9BUE0	57
Q9BQD3	57
Q8N6M8	57
Q9Y258	57
P23368	57
Q9BYE3	57
Q15544	57
O14817	57
Q9Y243	57
P49366	57
P35573	57
P50539	57
Q9BZF3	57
Q9P2Y4	57
O14548	57
Q01151	57
Q9BWH6	57
Q9UPQ8	57
Q9NXR7	57
Q15078	57
P34910	57
Q9NPQ8	57
Q8N831	57
Q9H3R0	57
Q86UR1	57
O14975	57
P31274	57
Q9UN70	57
P07741	57
Q99638	57
Q13216	57
Q96JP5	57
Q99439	57
O14958	57
P43146	57
O43293	57
Q8WWC4	57
O75069	57
Q8NDF8	57
O15131	57
Q96BY7	57
P61927	57
P21926	57
P48736	57
Q96T23	57
O14967	57
Q96S94	57
O96005	57
Q16881	57
Q9BWE0	57
B2RXH8	57
P24394	57
Q9C030	57
Q9NVH2	57
Q8N5C6	57
Q96KS0	57
Q9ULX9	57
Q6L8H2	57
Q9Y666	57
P27930	57
Q9UQ13	57
Q86WX3	57
Q99801	57
Q8IWB9	57
P43121	57
Q8NBZ7	57
Q9BYP8	57
Q3LHN2	56
Q09019	56
Q07889	56
Q12792	56
Q8N9N2	56
P02724	56
O94927	56
Q9UIW2	56
Q06481	56
O60256	56
Q9NQW7	56
Q9Y664	56
P48380	56
Q68CP9	56
O75962	56
P40616	56
P07203	56
Q99502	56
P41235	56
O60936	56
Q9Y3P9	56
O43505	56
Q9BZL1	56
P53779	56
P32241	56
O95336	56
Q9BTL3	56
Q96BK5	56
O75603	56
Q9Y6R4	56
O14775	56
Q9Y296	56
Q8NHH9	56
Q6P0Q8	56
P51809	56
P05120	56
O43298	56
Q71F56	56
Q659A1	56
Q9NRZ5	56
Q9BRG1	56
Q96C28	56
Q9NWB6	56
P20962	56
O43310	56
Q8WTS1	56
Q15744	56
P13994	56
Q8WYJ6	56
Q8N655	56
Q96S15	56
Q9H936	56
Q13510	56
Q16385	56
P56385	56
